label,text,score,magnitude
-1,has offered 6000 per year selected household that too few days before elections rahul gandhi has offered rs6000 per month poorest households india under mig scheme unlike modi aim isnt fool people gain votes ,-0.6000000238418579,0.6000000238418579
0,has problem with modis principles and policies but what worries him the chair which the people this nation bestowed modi voting him enmass  ,-0.800000011920929,0.800000011920929
1,has rightly said soch badlo tabhi toh badhega india people like this gentleman can realise what has done then will definitely contemplate ,0.30000001192092896,0.30000001192092896
-1,"has stolen 15k and given nirav modi
such shame that you recover your personal loss cheating your customers fraud bank
please not open any accounts with these thieves
pnb the worst bank india
shame",-0.800000011920929,0.800000011920929
1,"has the bjp hit the right note its choice symbol for political messaging there difference between chowkidari and leadership
",-0.30000001192092896,0.30000001192092896
-1,has the govt india led modi fulfilled any its promises giving lakhs unemployed persons india crore jobs abolish art 370 return kps black money ram mandir cong mukt bharat etc etc can anyone confirm,-0.30000001192092896,0.30000001192092896
0,"has the potential change india
modi again modi forever ",0.0,0.0
-1,hate congress because family politics iss baar vote modi koo,-0.8999999761581421,0.8999999761581421
1,hate congress for many reasons but remember they are not vicious vile bjp under modi shah ,-0.5,0.5
-1,hate modi,-0.800000011920929,0.800000011920929
-1,hate modi because wants ride victory again using the valour our armed forces can stoop any level protect his throne has nothing speak his failed policies know for fact that hes one despicable human being ,-0.8999999761581421,0.8999999761581421
-1,hating modi has become fashion for dumb people display their intelligence,-0.800000011920929,0.800000011920929
1,"hating modi should declared kind disease disabilityif the way has contributed recently the nation and still doingdoes not incite even bit love respect your heart for himthere something terribly wrong with you biological level
",-0.8999999761581421,0.8999999761581421
1,have all these qualities modi and more strong leadership,0.800000011920929,0.800000011920929
1,have already granted them nearly 1000 leeway reform themselves but has been avail let try different route,0.0,0.0
0,have asked modi how would lakh come into everyones account ask them there are still months,-0.6000000238418579,0.6000000238418579
1,have battle hardened brave they are our pride and they will safeguard all kashmiris irrespective religion tell modi fulfill least one promise this modi shah duo will destroy our country,-0.5,0.5
0,have been dealing with these liars for decades gujrath shuld just wait for modi take them ,-0.800000011920929,0.800000011920929
0,have been saying this for over two years now modi war environment and people and the antienvironment antipeople policies are the biggest evidence that ,-0.10000000149011612,0.10000000149011612
0,have changed profile picture add strength the movement appeal each one you join prime minister modi this endeavour ,0.10000000149011612,0.10000000149011612
1,have consulted many economists the scheme can please have names those economists for giving green signal such disastrous scheme quite sure some names will include those who signed politically motivated memorandum against modi,-0.5,0.5
0,have feeling now christian michel rajiv saxena will reveal something maybe vijay mallya nirav modi will come back ,0.0,0.0
0,"have lost the battle the entire echosystem media judiciary for them only miracle can save and our daughters
",-0.699999988079071,0.699999988079071
-1,have massive problems with the bjp with modi but the congress planning turn india into failed socialist nation can longer even think about giving congress chance this cost can this party come power ,-0.699999988079071,0.699999988079071
1,have never said that modi succeed yet even also criticizes modi for not haven better plan for demonotisation but just believe that better that rahul gandhi,0.4000000059604645,0.4000000059604645
-1,have not trust indian air force and asking proof for air strikebut cheap congi people have blind trust imran ask imran khan for proof greeting modi,-0.800000011920929,0.800000011920929
-1,have nri friends who hate work with muslims refuse buy from shops run muslims cancel uber the driver has muslim name and purposefully give bad reviews screw them over you cannot put words the damage modi has done such hatred now normal,-0.699999988079071,0.699999988079071
1,have seen many such empty chairs 2014 also fact vote will the name modi and has not yet started the wet dreams this chota mota jain and others will shattered 23rd may,-0.4000000059604645,0.4000000059604645
-1,have started calling chowkidaar narendra modi not happy ,-0.800000011920929,0.800000011920929
1,have subscribed here for some fun this series world thanks and please vote for modi,0.8999999761581421,0.8999999761581421
1,"have two options this elections choose from
 lotus
 lootus nice lines seen banner bangalore want india modified agar majburi naam mahatma gandhi hai majbuti naam narendra modi hai
",-0.10000000149011612,0.10000000149011612
1,"have two options this elections choose from
 lotus
 lootus nice lines seen banner bangalore want india modified agar majburi naam mahatma gandhi hai majbuti naam narendra modi hai modi for vision rahul for division",0.0,0.0
0,"have two options this elections choose from
 lotus
 lootus want india modified agar majburi naam mahatma gandhi hai majbuti naam narendra modi hai
modi for vision rahul for divisionall others only for televisions ",0.0,0.0
0,have you bought your team modi tshirt you can the opposite team,-0.10000000149011612,0.10000000149011612
-1,have you ever answered any anonymous call pretending doing some survey for pre polls party support base you answered ivr that you support vote for modi bjp suspect something fishy behind and cause for this disappearance names,-0.800000011920929,0.800000011920929
0,have you ever heard modi ordered investigation for the abduction gangrape and murder 8yearold muslim girl asifa inside temple ,-0.6000000238418579,0.6000000238418579
1,have you not noticed baroda has been neglected govt offices baroda still function like the 1980ties whatever happened the funds received  all the dark this the baroda that voted modi full support and yet here arestruggling,-0.20000000298023224,0.20000000298023224
1,havent jibes taunts been always part keralites who were bjp supportersplace where stay ekmbjp mocked but that should never matter goahead proudly with lotus pinned your heart swagger your step vote for bjp modi too,-0.30000001192092896,0.30000001192092896
1,havent read your answer yet but sure its trump modi even leader can darpok who cant even sign the setu file gathering dust his desk for last years even leader now will read your answer  ,-0.4000000059604645,0.4000000059604645
-1,heard him his rhetoric whatever points spoke 1st interview didnt change till last student has mugged essay from book all those points are typical left agenda coz jnu controversy media pushed him the forefront expecting antidote modi,-0.6000000238418579,0.6000000238418579
-1,heard swiss empty now modi has captured all black money and gandhis are jail arent they,-0.699999988079071,0.699999988079071
0,"heart breaking lines 
shhhhhhhhhh kuch mat bolo
 secularism ",0.0,0.0
-1,heheheheheh that the problem with being bhakt and dallal once you start doing for one you have bhakti others welllook poor yourself till now only modi was worthy bhakti now you have bow down his maalik ambaniadani well,-0.800000011920929,0.800000011920929
1,"heheheyou are one the rare cute commodities india dont boil your blood when you have chowkidaar modi your guard you must chill
just ensure that not sayingall well all well",0.6000000238418579,0.6000000238418579
0,hell modi cabinet the next term,-0.4000000059604645,0.4000000059604645
0,hello kabir sir modi tagged you create awareness vote never mentioned vote for him,-0.4000000059604645,0.4000000059604645
1,hence its important populist power india modi did not doesnt believe that now lets witness the consequence,0.0,0.0
0,her election affidavit says her credentialsno issue says modi ,-0.30000001192092896,0.30000001192092896
1,her grandmother eradicated poverty now will eradicate poverty khandani poverty eradication schemes time tell pappus that have modi chowkidar modi who has done great will great vote for strong india not slave india,-0.10000000149011612,0.10000000149011612
1,"here agenda for education the next term for modi that fully endorse note that most can achieved only because some the mechanisms for achieving them have been put place his first term
",0.0,0.0
-1,here are 200 reasons vote modi fragile five fastest growing economy india 11th largest 5th largest economy india share world gdp from 243 2014 308 2018 average gdp against previous regime,-0.30000001192092896,0.30000001192092896
-1,here are 200 reasons vote modi fragile five fastest growing economy india 11th largest 5th largest economy india share world gdp from 243 2014 308 2018 average gdp against previous regime ,-0.30000001192092896,0.30000001192092896
-1,here are few pics victims the list victims who has been suffered during modi govt very long dont forgive those who killed hundreds people the country and killed the dreams millions nonsense decisions communalisation ,-0.800000011920929,0.800000011920929
1,here are hints for you 2004 one time wonder party etc cant reveal more about modi matter national security ,-0.20000000298023224,0.20000000298023224
0,here are some the ways which the adani project stands gain from sez status ,0.10000000149011612,0.10000000149011612
1,here fact check when modi govt comes power there has been huge decline poverty india span just yrs almost half the population who were extreme poverty febr 2016 have come out sources brookings ,-0.699999988079071,0.699999988079071
1,here you win heart gambhir being new entrant bjp but adopt such bold stand sheer courage conviction your values patriotism things will change for good for india not because people like modi yogi but you keep man,0.6000000238418579,0.6000000238418579
0,heres comparative account modi govts policy for income generation 1653 loans have been disbursed under mudra yojana and inr 723 lakh have been disbursed through the scheme now youve decide between freebies and encouragement for creation jobsincome,0.10000000149011612,0.10000000149011612
0,"heres how ajay devgn kriti sanon rajkummar rao madhavan replied narendra modi vote kar election 2019 campaign
",-0.4000000059604645,0.4000000059604645
1,heres interesting section work which gives comprehensive glimpse the work various sectors over the last years detail report for those who shout always modi tak kiya kya ,0.800000011920929,0.800000011920929
0,here how modi govt fulfilling the aspirations india nari shakti via namo app,-0.10000000149011612,0.10000000149011612
-1,here why the nri disappointed with modi 2019 ,-0.800000011920929,0.800000011920929
-1,here why the nri disappointed with modi 2019 there modi madison square and wembley 2019 fact nowhere the horizon now writes ,-0.699999988079071,0.699999988079071
-1,here why the nri disappointed with modi 2019 via ,-0.699999988079071,0.699999988079071
-1,hes standing firm his choice showing his support bit ostentatiously there are lot people who still believe modi before you attack never did and dont but hey thats choice and does what,0.0,0.0
1,hes warning him man simply crying foul that your kaptan great wont make him great also with terror camps gone hes the most happiest guy now thanking modi and indian armed forces,-0.4000000059604645,0.4000000059604645
1,hey bro its democracy and majority wants modi then all you can organize and make urself popular choice next elections till then respect the democracy and respect the and criticize basis merit simple that learn accept defeat with honor,-0.5,0.5
1,hey governor asking vote for modi  know cant take any action you are alliance with bjp but its utter shame and joke constitution this country  ,-0.800000011920929,0.800000011920929
1,hey guys good news than this yes kesarialbum out now and that too ios happy ,0.5,0.5
1,hey happy convinced because actually scared for the country under modis regime and not all convinced should both for him dont like being scared you know ??? okay read and feel that its the teams job write this and theyve done well,0.10000000149011612,1.399999976158142
0,hey have already pledged support for modi you also believe him use this link pledge your vote ,0.4000000059604645,0.4000000059604645
0,hey mahesh modi again coming 2019agree himself told this umpteen times,0.0,0.0
-1,hey man just stop making your publicity behind modis name kuch accha content nahi toh tere jaise bohot saare roj aate ,-0.800000011920929,0.800000011920929
0,hey meant modi,0.0,0.0
1,hey namo fans join the chowkidar movement and buy this amazing merchandise keep modi where belongs ,0.8999999761581421,0.8999999761581421
-1,hey rascal bjps lapdog  who make empty false promises 2014 was modi ?? ,-0.6000000238418579,0.6000000238418579
0,"hey tish maam chowkidar the prefix before our names especially our hindi word which means watchman this because modi says the watchman the motherland india are using the same 
",-0.5,0.5
1,higher voting turnout directly proportional bjp victory wonder modi has launched campaigns like dont sit home ensure everyone your friends family relatives votes its now never for ,-0.800000011920929,0.800000011920929
0,highest growth lowest inflation under modi govt via namo app ,0.20000000298023224,0.20000000298023224
-1,highest order hope modi loses elections miserably and swami becomes india ,-0.699999988079071,0.699999988079071
1,highly questionable behaviour but and mediamanager modi looks set win another term  time quit social media the new normal will continue  ,-0.6000000238418579,0.6000000238418579
1,hihihi balancing act blame modi even not remotely linked,-0.800000011920929,0.800000011920929
1,hindu can win even its narendra modi,0.20000000298023224,0.20000000298023224
1,hindu sisters forcibly converted married muslims party can shed crocodile tearsmodi wants legislation offer indian citizenship hindus sikhs and other minorities pakistan congress blocking like all other good inititatives,-0.30000001192092896,0.30000001192092896
-1,hindu wow protect muslim and christian brothers and sisters but will never support this false narrative that modi and bjp are communal bjp communal acc then congress the kingpin communalism,-0.800000011920929,0.800000011920929
-1,hindus dont follow any ideology now they follow personal cults very disappointing hindutva needs followed not savarkar modi vajpayee anybody who doesnt follow the line should thrown away,-0.800000011920929,0.800000011920929
0,"hindus islamic state
",0.0,0.0
-1,hindusikhjains etc dont want inform their kids lvjihahd other jihahds what will the kids their friends will think are denial jihahd are earning their crumbs from jihahdis are permanently passive state waiting for shivajis rebirth,-0.800000011920929,0.800000011920929
1,his apprehension his real gut feeling stemmed from ground realities its for sure modi will india for long years come,0.699999988079071,0.699999988079071
-1,his comments disgusting but always wrong agian this probably thats why did friendly interviews with her its modi who has faced more personal abuse directed and led mrs gandhi herself followed her son her party her ilk and left lib journalist,-0.699999988079071,0.699999988079071
-1,his great grandfather promised his grandma promised too his dad and mom too promised now the son also making promises finally  say ask modi don ask   this unfortunately the truth the fake and the ,-0.800000011920929,0.800000011920929
1,his lies are easy counter and modi will effectively communicate that masses this jumla scheme will punctured families who would have already got installments pmksy would vote only modi ,-0.800000011920929,0.800000011920929
1,his sons study good schools not convent though modi has raised selfrespect manifold internationally muslims syria pakistan libiya turkey are towards selfextinction and forth when commented his wordly knowledge you know who blamed,-0.699999988079071,0.699999988079071
-1,his statement shows his experience politicsthat large amount spend for minimum income poor peoplesthat burden will effect public onlythey are just diverting the peopleplease vote for modi,-0.6000000238418579,0.6000000238418579
-1,his take simple defend modi usual and wil the congress that cant bla bla,0.0,0.0
1,historic move announces that poorest families will get 72000 per year unlike rahul has impeccable record delivering every single one his promises ,0.20000000298023224,0.20000000298023224
-1,"hitler nazis are shame for germany world india probably only country where hitler nazi hate ideolgies are voted power modi hitler
rss nazis ",-0.8999999761581421,0.8999999761581421
1,hitting way above his weight has ridden modi wave win navada,-0.30000001192092896,0.30000001192092896
0,hmm yeah like modi today salesman just check what going tomorrow,-0.30000001192092896,0.30000001192092896
1,"hmmm
can place bulk order for may modis win",0.10000000149011612,0.10000000149011612
-1,"home their own everyone dream and the poor have this dream too with the construction 148 crore houses for the rural poor this dream being fulfilled modi government
via namo app",-0.4000000059604645,0.4000000059604645
1,honeble sir you are write are already compain the aam public his vote festive india loksabha and lelceted the all bjp candidate and modi becomes with full majority while gaves the decision favour and india jai hind sir are proud you,0.0,0.0
1,honest company will pay for tax only sanghis and the companies who were promoted modi would taxed,0.30000001192092896,0.30000001192092896
0,honest expression gurcharan das dilemma also articulates the disappointment felt those who supported modi last time ,-0.699999988079071,0.699999988079071
1,honest question how many times have you asked these questions modi,0.0,0.0
1,honestly what sena smoking every day they call modi chor and now they criticize the opposition this just absurd,-0.8999999761581421,0.8999999761581421
0,"honesty over dynasty vikas over votebank politics modi presents govt report card slams congress
",-0.699999988079071,0.699999988079071
1,honesty the best policy remember gopal chaudhary harsichandra ,0.800000011920929,0.800000011920929
0,hope also become minister modi govt,0.20000000298023224,0.20000000298023224
1,hope even not boasting like modi every time elections new party emerge and commitment which not realistic ,-0.6000000238418579,0.6000000238418579
-1,hope fake gandhi family dont get any credit for modis deeds and work doing now,-0.800000011920929,0.800000011920929
1,hope get report they converted with own will now focuse country vacancy oppen factory need chowkidar and modi can apply ,-0.20000000298023224,0.20000000298023224
1,hope kharabel swain jis addition will helpful winning karendra majhi and vice versa thank you people kandhamal are always with narendra modi ,0.699999988079071,0.699999988079071
-1,hope may the day india will free from modis dictatorship lies his bol bachchan irritating and idiotic voice,-0.699999988079071,0.699999988079071
0,hope modi will initiate post 2019 election,0.0,0.0
1,hope modi win for long long very long time kejri say wish,0.6000000238418579,0.6000000238418579
1,hope modi radiclised gundas who are mostly new voters 1618 year old pay heed your suggestion,-0.20000000298023224,0.20000000298023224
0,hope only you had such hopes the present government but you only hope that modi removed you get back your illegitimate authority lutyens circle this journalism then this country can without this nonsense,-0.800000011920929,0.800000011920929
-1,hope people crushed his jaw because shouted modi modi ,-0.8999999761581421,0.8999999761581421
1,hope sustains life trust modi and his vision but warned that development guy and not blind hindu rashtra person,-0.5,0.5
1,hope tatas step keep goyal and babus out going sbis track record mallya modi and chocksi even banking not their forte they fill the management committee with babus hope not like that song time choose who will screw more,-0.800000011920929,0.800000011920929
1,hope the collective wisdom india will choose modi continue his honest and effective leadership for growth india and world why take the risk with ,0.6000000238418579,0.6000000238418579
1,hope tuthukudi people would prefer honest well behaved nationalist courageous likly minister modi cabinet vote benifit thuthukudi ,0.0,0.0
0,hope will not fools people like modi did with our country man promise lakh every indian account 2014 election,-0.800000011920929,0.800000011920929
0,hope you have conveyed this message modi and shah,0.0,0.0
1,hope you say its okay decision fight ameti confirmed would great relief support congress party all over india except delhi aap kejriwal should the fight against modi,0.0,0.0
0,hopefully modi will snyasi,0.0,0.0
1,"hopefully rss totally dominate india
and more years modi maza aye ",0.30000001192092896,0.30000001192092896
0,"hoping for repeat 2004 elections
every exit poll predicted the victory for nda
but saw the power the people then the paid media was defeated well once again see the power people 2019 where fascist modi will defeated ",-0.30000001192092896,0.30000001192092896
0,hoshiyar zardari bilawal baghawat sazish bilawal bhutto via remember asif ali zardari shiite nonmuslim and his blood can never patriot pakistan modis attack maybe invitation zardar and nawaz sharif,-0.4000000059604645,0.4000000059604645
0,how about defeating thanos making him stand election against modi  rahul waynad,-0.5,0.5
0,how about lakhs promised modiwho suffering the pain demonetisation,-0.4000000059604645,0.4000000059604645
0,how about prime minister yogi adityanath and president modi ,-0.10000000149011612,0.10000000149011612
-1,how about printing toilet papers also why leave anything unnoticed ,0.0,0.0
0,how about salesman called modi butcher amit shah bigot swamy child rapist asaram these all should included the syllabus,-0.30000001192092896,0.30000001192092896
0,how about the money congress gave all the fugitives like mallya nirav modi just want come back power pappu just announced policy thats gonna find money robbing the middle class,-0.800000011920929,0.800000011920929
0,how below you will congress ghandhi nakli khandan totally exposed country nothing will work only modi required for this country,-0.699999988079071,0.699999988079071
1,how can anybody give this character ticket this shows tht country ppl the country good work good intentions not important only defeating modi important wht this fellows contribution towards our country wht knows abt politics naxalite thinking,-0.699999988079071,0.699999988079071
0,how can congress tolerate the progress made during the modi government,-0.10000000149011612,0.10000000149011612
-1,how can immature bail pres rahulgandhi take decision this matter when hasnt ever taken any decision being totally incompetent due his lack education knowledge experience understanding anything except mouthing lies and abuses against modi due modifobia,-0.800000011920929,0.800000011920929
0,how can money come directly into bank accounts never appreciated this scheme modi ,-0.699999988079071,0.699999988079071
0,how can scam ppl through demonetisation are pot head demonetisation was get hold scamsters like you unlike your egotistical party president urs modi does not crave media attention and thats why have media representatives for,-0.800000011920929,0.800000011920929
0,how can the election commission india enforcing the mcc not the modi code conduct but moral code mute spectator this nonsense the governor shame ,-0.800000011920929,0.800000011920929
1,how can you say that you are saving your child future after giving vote when know that modi government main plan for dividing india between hindu and muslim they are separating indian into religion not unity then how you vote for your child future,-0.8999999761581421,0.8999999761581421
0,how come governor rubber stamp ,-0.20000000298023224,0.20000000298023224
1,how contradicting who did not have the money buy rafale during their term are guaranteeing such money modi has definitely filled the treasuries spend,-0.800000011920929,0.800000011920929
1,"how dare call modi demon
this hypocrite should made show his real face the publicand should take action and this should example",-0.6000000238418579,0.6000000238418579
1,how did modi get lakh loan waiver for rich and companies,0.0,0.0
0,how did sonia gandhi become the worlds 4th richest women when the gandhi family never had any business whose money was think twice and vote abki baar fir modi sarkaar ,-0.699999988079071,0.699999988079071
-1,how disgusting have become that these horrific killings are not making headlines any more what has reduced where violent death new normal the only hope ,-0.800000011920929,0.800000011920929
0,how does the budget 2019 help the middle class modi tells this video via namo app,-0.20000000298023224,0.20000000298023224
0,how indias ruling party and government destroyed indias future generations ,-0.800000011920929,0.800000011920929
-1,"how low our modi fallen and his fucking asshole andhe bhakts need prime minister not chowkidar for india
itni chotti sochfuck off need our prime minister with big visionand our giving vision become chowkidar public anpad gawaar modi sarkar",-0.8999999761581421,0.8999999761581421
1,how many crores will you give you say modi gave 350000 richest and you are telling that you can the same poorest families hence question,-0.800000011920929,0.800000011920929
1,how many indian actors spoke against the assault muslim family india holi how many indian authors criticised government police staying silent how many activists shouted modi murdabaad not even few stop saying that people ind pak similar ,-0.800000011920929,0.800000011920929
1,how many people are support narendra modi plesse comment ,-0.10000000149011612,0.10000000149011612
1,how many powerful top level politicians have ever been convicted any crime the indian courts the last yrs hardly the fact that criminals like modi and shah got away reminder how broken our criminal justice system ,-0.800000011920929,0.800000011920929
1,how many times have remind rahul gandhi give list indian businessmen whoses lac crore loan written off modi govt ,-0.4000000059604645,0.4000000059604645
1,how many you bjp website modi isnt the bjp president doesnt run bjp,-0.800000011920929,0.800000011920929
0,how modi government transformed indian railways lets have look the timeline ,-0.10000000149011612,0.10000000149011612
1,how modi government transformed indian railways lets have look the timeline via thanks ,0.0,0.0
0,how modi government transformed indian railways minister lets have look the timeline ,-0.20000000298023224,0.20000000298023224
1,how modis india fast resembling hitlers nazi germany ,0.10000000149011612,0.10000000149011612
1,how much did modi giving pension any state the country whihc bjp rule giving atleast these many members stop shit only 1520 given cnetral that too only for few not all first know that,-0.800000011920929,0.800000011920929
1,how much did modi idiotic demonitisation cost the country how much did cost the millions millions who stood line for their own money questions that yet,-0.800000011920929,0.800000011920929
1,how much money you have got modi wala account 500 crores 1000 crores that will investigated latter when your government out power,-0.5,0.5
1,how much yearly fund was allocated the and how much they spent can come with the white paper and ask your mlas too karnataka that will get seats have that leadreship this dont rely modi ,-0.5,0.5
1,how much you rate government scheme ,-0.30000001192092896,0.30000001192092896
-1,how narendra modi has almost killed the indian media ,-0.699999988079071,0.699999988079071
-1,how narendra modi has almost killed the indian media via ,-0.699999988079071,0.699999988079071
-1,how possible that when they are still fighting each otherfueling internal conflicts each other undemocratic individually some very violent unforgiving huge gap almost everything this idea remain social media,-0.699999988079071,0.699999988079071
1,how real chowkidar fought and won case against gujarat govt over minimum wages modiled bjp govt hired him for 1500 per month via ,0.0,0.0
1,how real fought and won case against gujarat govt over minimum wages modiled bjp govt hired him for 1500 per month ,-0.10000000149011612,0.10000000149011612
1,how sad these helpless indian citizens with rights injured modi gundas their sisters mother insulted abused threatened leave india this incredible indiacan you guys educated tolerant civilised defeat such sentiment may,-0.8999999761581421,0.8999999761581421
1,how senior leaders were directly involved helping nirav modi make millions very well documented the attached video which part the discussions the parlaiment the presence hai koi jawab ,0.30000001192092896,0.30000001192092896
0,how similar the modi govt and the netanyahu govt both want all hindus and jews come india and israel reapectively both consider their land their forefathers and both are outsiders ,-0.30000001192092896,0.30000001192092896
-1,how such people are being made amazedn fear that frustation him may not result vote against sir waste ministerdisgrace entire modi cabinet ,-0.800000011920929,0.800000011920929
1,how supposed good friends with you you see nothing wrong demonizing entire community ,-0.6000000238418579,0.6000000238418579
-1,how thinks about indian poor peoplethis announcement insult the poor people indiamodi already announced the all people will get their own housewhat modi should announce that whoever want money 72000 will get place paka house,-0.800000011920929,0.800000011920929
0,how this campaigning for modi can you explain the air chief talking about the capabilities the force how does become political ,-0.699999988079071,0.699999988079071
-1,"how this not dole
gowda words like dole sop populist-for those words are meaningless for govt the govt job provide social safety net govt job look after those who are left behind fallen through the cracks ",-0.800000011920929,0.800000011920929
0,"how trust rupani bjp
rss told modi pakistan family will family kill
bjp cohorts with pakistan
closeness pakistan ",-0.20000000298023224,0.20000000298023224
-1,how weakening environmental laws over the past five years were made the behest modi ,-0.699999988079071,0.699999988079071
1,how you people abusing modi you will dig whole for your party,-0.8999999761581421,0.8999999761581421
1,however you elected modi supporting anti muslims and pro hindu religious belief how many times have you seen our leaders winning elections through religious beliefs over anti hindu sentiments ,-0.5,0.5
-1,howz gearing for election not much ppl for rallies need see how things gets shape once modi step ,-0.30000001192092896,0.30000001192092896
1,"huge fan modi gujarat offers free modi pede
",0.5,0.5
-1,humbly requested all awarded citizen spread awareness amongst all slums dwelling and down strata population that loksabha plz vote for modi and ensure single seat should this maleficent alliancethe alliance sheer mockery and downfall ethics polity,-0.4000000059604645,0.4000000059604645
1,hurrah welcome for chinook multi role helicopter really proud modi for right steps make strong nation urge people walk matching disciplined steps like fauji with modi for development and flying indian tiranga all our planets,0.800000011920929,0.800000011920929
1,hussain saheb for your kind information modi india growth the minority population whereas has declined over your country and that last years ,-0.6000000238418579,0.6000000238418579
0,"huuu was attending function nirav modi
but nirav modi was part team narendra bhai modi davos any words that ",-0.10000000149011612,0.10000000149011612
1,"hve traversed the same beaten track even over the yrs
let try new one",-0.30000001192092896,0.30000001192092896
-1,iaf inducted new helicopter ch47f chinook this complete failure modi that completed this procurement without doing any corruption,-0.6000000238418579,0.6000000238418579
-1,iaf making excuses for su30 failure score any kill not sure its rescue modi iaf actually thinks buying one platform cements its fictional superiority pakistan can counter inductingupgrading hq916ft200p jf17 blk f16 pl15 etc shortage options ,-0.800000011920929,0.800000011920929
1,ibam repeating again can abuse modi but when the winner anounced chowkidars eho arr winning winnibg important than abusing last laugh will chowkidars,-0.10000000149011612,0.10000000149011612
0,"icing the cake
varanasi loksabha seat against modi aap gives congress congress gives gives bsp bsp candidate joins bjp  too",0.10000000149011612,0.10000000149011612
1,"icing the cake
varanasi loksabha seat against modi aap gives congress congress gives gives bsp bsp candidate joins bjp  too much fun ",0.699999988079071,0.699999988079071
1,"icing the cake
varanasi loksabha seat against modi aap gives congress congress gives gives bsp bsp candidate joins bjp  too much fun  ",0.699999988079071,0.699999988079071
-1,idiot ever heard the russian sukhoi mki the best jet iaf has its fleet currently built indigenously hal for our air force farzi deshbhakts like you wont even hesitate shit our own company defend your baap modi pathetic,-0.800000011920929,0.800000011920929
-1,idiot modi has wrecked economy how come guys promising 2019 shud have done 2014 guys could not implement loan waiver vdout scam forget about this scheme cant fool ppl all time gandhi dynasty circus over,-0.800000011920929,0.800000011920929
0,idk these guys follow dharma they are bhakts sri ram modi ,-0.5,0.5
0,iit bhu girls beaten police should also contest elections against modi from varanasi ,-0.699999988079071,0.699999988079071
0,iit iim aiims may named after modi comes back,0.0,0.0
-1,ill give you cap put whistle your neck akbaruddin owaisi attacks modi over chowkidaar campaign click here ,-0.4000000059604645,0.4000000059604645
0,"images ursula andress from james bond movie resurface sonia gandhi photographs individual users facebook were the forefront sharing these images including facebook group support narendra modi 2019
",0.20000000298023224,0.20000000298023224
-1,imagine being friends with all list bollywood celebrities having numerous photoshoots and what not but the only actors willing your dirty work are anupam kher vivek oberai and the likes modi must very lonely man ,-0.699999988079071,0.699999988079071
0,imagine the president india urging citizens vote for modibjp din bhi dur nahi,0.0,0.0
-1,"imagine your house fire and you are allowed take just one thing what will you take bagga tshirts
yeddyurappa diary
shekhar gupta fence
modi ill inside and take nehru who set the fire",-0.4000000059604645,0.4000000059604645
1,impressive godrej tata complimenting our hoping gets second term ,0.8999999761581421,0.8999999761581421
-1,imran kgan has taken notice and ordered detail report did modi said anything about recent muslim family lynching not then you got your answer that who supports extremism and who serious tackle and challenge these extremists and fanatics,-0.800000011920929,0.800000011920929
1,imran khan acting wisely hindu girls case but what about modi taking any action against mob the ans because modi converting india into unsafe place for minorities give good piece advice modi,-0.5,0.5
1,imran khan already take action any news about naredra modi what done protect minorities,0.0,0.0
1,imran khan already taken the notice love and respect the minority much ourselves that why value our white flag our flag not like modi hendueta that about jahil mob lyncha muslim family and for one arrestedshame,-0.30000001192092896,0.30000001192092896
0,imran khan has already acted modi will never act please stop trying equate the two they are not same and will never same,-0.800000011920929,0.800000011920929
0,imran khan shb offer modi iao table talk kro scho hum agr terrorist hoty yeh khty never want peace this region,-0.800000011920929,0.800000011920929
-1,imran masood had once threatened chop modi into pieces his ideology different from terrorists like masood azhar disgusting who gave ticket this terrorist they are rewarding communal bigots who want kill modi,-0.800000011920929,0.800000011920929
0,imran masood kin azhar masood then what about lalit modi and nirav modi  ,0.0,0.0
0,inc didn nurture democracy and press freedom now modi and pandey,-0.4000000059604645,0.4000000059604645
1,inc doing better with modishah the helm bjp not poaching experienced inc leaders fill their own lacunae  far dynasty word concerned have hard look within bjp for bail despite powerful yrs bjp could only manage much  ,-0.6000000238418579,0.6000000238418579
-1,"inc president the last yearsthe poor people are the worst sufferers under modi regime minimum income plan poorest5crore families will get 72000year
such scheme not anywhere the world except india ",-0.800000011920929,0.800000011920929
0,inc sanskriti hai phone deal karana way back seventies when daadi indra phoned sbi bank manager give six million one nagarwala same was repeated nirav modi and mehul chowkashi and others passtheir loan now they say bjp for riches,-0.6000000238418579,0.6000000238418579
0,incarnation narender modi say soul narender modi emergies into vivek oberois body and converted into chalchitra,0.0,0.0
0,income grew folds yrs source claims ,0.10000000149011612,0.10000000149011612
0,incompatible with life patients struggle with modi governments policy nutrition ,-0.800000011920929,0.800000011920929
1,incredible india shine again and again and again under prime minister modi and his excellent hardworking government,0.800000011920929,0.800000011920929
-1,incurred expenses only achieved nothing over 2021 crore spent narendra modis foreign travel since 2014 ,-0.5,0.5
0,indeed decade under modi will transform india the bay the founders its myriad lovers envisioned ,0.5,0.5
-1,"india
modi why did not you observe national flag flying half mast the sacrifice jawan national holiday strange
people our country ask ",-0.5,0.5
1,india  uae  relationship has been great success story government vision leadership sheikh mohammed bin zayed prime minister modi slowly but surely taking shape ,0.699999988079071,0.699999988079071
0,india already liberal tolrent and has become truly secular during modi regime seudo secularism propagated congress has been discouraged now,-0.800000011920929,0.800000011920929
0,india bachao immediately modi and amit goons bhaagao permanently ,0.30000001192092896,0.30000001192092896
